time;0;1;2;3;4;5
133;0;46;0;1;0;3
134;0;47;0;1;0;2
135;0;47;0;1;0;2
136;0;47;0;1;0;2
137;0;48;0;1;0;1
138;0;48;0;1;0;1
139;0;48;0;1;0;1
140;0;48;0;1;0;1
141;0;48;0;1;0;1
142;0;48;0;1;0;1
143;0;48;0;1;0;1
144;0;48;0;1;0;1
145;0;48;0;1;0;1
146;0;48;0;1;0;1
147;0;48;0;1;0;1
148;0;48;0;1;0;1
149;0;48;0;1;0;1
150;0;48;0;1;0;1
151;0;48;0;1;0;1
152;0;48;0;1;0;1
153;0;48;0;1;0;1
154;0;48;0;1;0;1
155;0;48;0;1;0;1
156;0;48;0;1;0;1
157;0;48;0;1;0;1
158;0;47;0;1;0;2
159;0;47;0;1;0;2
160;0;47;0;1;0;2
161;0;47;0;1;0;2
162;0;47;0;1;0;2
163;0;47;0;1;0;2
164;0;46;0;2;0;2
165;0;46;0;2;0;2
166;0;46;0;2;0;2
167;0;46;0;2;0;2
168;0;46;0;2;0;2
169;0;46;0;2;0;2
170;0;46;0;2;0;2
171;0;46;0;2;0;2
172;0;46;0;2;0;2
173;0;46;0;2;0;2
174;0;46;0;2;0;2
175;0;46;0;2;0;2
176;0;46;0;2;0;2
177;0;46;0;2;0;2
178;0;46;0;2;0;2
179;0;46;0;2;0;2
180;0;46;0;2;0;2
181;0;48;0;1;0;1
182;0;48;0;1;0;1
183;0;48;0;1;0;1
184;0;48;0;1;0;1
185;0;47;0;2;0;1
186;0;47;0;2;0;1
187;0;47;0;2;0;1
188;0;47;0;2;0;1
189;0;47;0;2;0;1
190;0;47;0;2;0;1
191;0;47;0;2;0;1
192;0;47;0;2;0;1
193;0;48;0;2;0;0
194;0;48;0;2;0;0
195;0;48;0;2;0;0
196;0;48;0;2;0;0
197;0;48;0;2;0;0
198;0;49;0;1;0;0
199;0;48;0;1;0;1
200;0;48;0;1;0;1
201;0;48;0;1;0;1
202;0;48;0;1;0;1
203;0;48;0;1;0;1
204;0;46;0;1;0;3
205;0;46;0;1;0;3
206;0;46;0;1;0;3
207;0;46;0;1;0;3
208;0;46;0;1;0;3
209;0;46;0;1;0;3
210;0;45;1;1;0;3
211;0;45;1;1;0;3
212;0;45;1;1;0;3
213;0;45;1;1;0;3
214;0;45;1;1;0;3
215;0;45;1;1;0;3
216;0;45;1;1;0;3
217;0;45;1;1;0;3
218;0;45;1;1;0;3
219;0;45;1;1;0;3
220;0;45;1;1;0;3
221;0;45;1;1;0;3
222;0;45;1;1;0;3
223;0;45;1;1;0;3
224;0;45;1;1;0;3
225;0;45;1;1;0;3
226;0;45;1;1;0;3
227;0;46;1;0;0;3
228;0;46;1;0;0;3
229;0;46;1;0;0;3
230;0;46;1;0;0;3
231;0;46;1;0;0;3
232;0;46;1;0;0;3
233;0;46;1;0;0;3
234;0;48;1;0;0;1
235;0;48;1;0;0;1
236;0;48;1;0;0;1
237;0;49;1;0;0;0
238;0;49;1;0;0;0
239;0;49;1;0;0;0
240;0;49;1;0;0;0
241;0;49;1;0;0;0
242;0;49;1;0;0;0
243;0;49;1;0;0;0
244;0;49;1;0;0;0
245;0;49;1;0;0;0
246;0;49;1;0;0;0
247;0;49;1;0;0;0
248;0;49;1;0;0;0
249;0;49;1;0;0;0
250;0;49;1;0;0;0
251;0;49;1;0;0;0
252;0;49;1;0;0;0
253;0;48;2;0;0;0
254;0;48;2;0;0;0
255;0;48;2;0;0;0
256;0;48;2;0;0;0
257;0;48;2;0;0;0
258;0;48;2;0;0;0
259;0;48;2;0;0;0
260;0;48;2;0;0;0
261;0;48;2;0;0;0
262;0;48;2;0;0;0
263;0;48;2;0;0;0
264;0;48;2;0;0;0
265;0;48;2;0;0;0
266;0;48;2;0;0;0
267;0;48;2;0;0;0
268;0;48;2;0;0;0
269;0;48;2;0;0;0
270;0;48;2;0;0;0
271;0;48;2;0;0;0
272;0;48;2;0;0;0
273;0;48;2;0;0;0
274;0;47;2;0;1;0
275;0;47;2;0;1;0
276;0;47;2;0;1;0
277;0;47;2;0;1;0
278;0;47;2;0;1;0
279;0;47;2;0;1;0
280;0;47;2;0;1;0
281;0;47;2;0;1;0
282;0;47;2;0;1;0
283;0;47;2;0;1;0
284;0;48;1;0;1;0
285;0;48;1;0;1;0
286;0;48;1;0;1;0
287;0;48;1;0;1;0
288;0;48;1;0;1;0
289;0;48;1;0;1;0
290;0;48;1;0;1;0
291;0;48;1;0;1;0
292;0;48;1;0;1;0
293;0;48;1;0;1;0
294;0;48;1;0;1;0
295;0;48;1;0;1;0
296;0;48;1;0;1;0
297;0;48;1;0;1;0
298;0;49;0;0;1;0
299;0;49;0;0;1;0
300;0;49;0;0;1;0
301;0;49;0;0;1;0
302;0;49;0;0;1;0
303;0;49;0;0;1;0
304;0;49;0;0;1;0
305;0;49;0;0;1;0
306;0;49;0;0;1;0
307;0;49;0;0;1;0
308;0;48;0;1;1;0
309;0;48;0;1;1;0
310;0;48;0;1;1;0
311;0;48;0;1;1;0
312;0;48;0;1;1;0
313;0;48;0;1;1;0
314;0;48;0;1;1;0
315;0;48;0;1;1;0
316;0;48;0;1;1;0
317;0;49;0;1;0;0
318;0;49;0;1;0;0
319;0;49;0;1;0;0
320;0;49;0;1;0;0
321;0;49;0;1;0;0
322;0;48;0;1;1;0
323;0;48;0;1;1;0
324;0;48;0;1;1;0
325;0;48;0;1;1;0
326;0;48;0;1;1;0
327;0;48;0;1;1;0
328;0;48;0;1;1;0
329;0;48;0;1;1;0
330;0;48;0;1;1;0
331;0;48;0;1;1;0
332;0;48;0;1;1;0
333;0;48;0;1;1;0
334;0;48;0;1;1;0
335;0;48;0;1;1;0
336;0;48;0;1;1;0
337;0;48;0;1;1;0
338;0;48;0;1;1;0
339;0;48;0;1;1;0
340;0;48;0;1;1;0
341;0;48;0;1;1;0
342;0;48;0;1;1;0
343;0;48;0;1;1;0
344;0;48;0;1;1;0
345;0;48;0;1;1;0
346;0;48;0;1;1;0
347;0;48;0;1;1;0
348;0;48;0;1;1;0
349;0;48;0;1;1;0
350;0;49;0;1;0;0
351;0;49;0;1;0;0
352;0;49;0;1;0;0
353;0;49;0;1;0;0
354;0;49;0;1;0;0
355;0;49;0;1;0;0
356;0;49;0;1;0;0
357;0;49;0;1;0;0
358;0;49;0;1;0;0
359;0;49;0;1;0;0
360;0;49;0;1;0;0
361;0;49;0;1;0;0
362;0;49;0;1;0;0
363;0;49;0;1;0;0
364;0;49;0;1;0;0
365;0;49;0;1;0;0
366;0;49;0;1;0;0
367;0;49;0;1;0;0
368;0;49;0;1;0;0
369;0;49;0;1;0;0
370;0;49;0;1;0;0
371;0;49;0;1;0;0
372;0;49;0;1;0;0
373;0;49;0;1;0;0
374;0;49;0;1;0;0
375;0;49;0;1;0;0
376;0;49;0;1;0;0
377;0;48;0;2;0;0
378;0;48;0;2;0;0
379;0;48;0;2;0;0
380;0;48;0;2;0;0
381;0;49;0;1;0;0
382;0;49;0;1;0;0
383;0;49;0;1;0;0
384;0;49;0;1;0;0
385;0;49;0;1;0;0
386;0;47;0;2;0;1
387;0;47;0;2;0;1
388;0;46;0;2;0;2
389;0;46;0;2;0;2
390;0;46;0;2;0;2
391;0;46;0;2;0;2
392;0;46;0;2;0;2
393;0;46;0;2;0;2
394;0;46;0;2;0;2
395;0;46;0;2;0;2
396;0;46;0;2;0;2
397;0;46;0;2;0;2
398;0;46;0;2;0;2
399;0;46;0;2;0;2
400;0;46;0;2;0;2
401;0;46;0;2;0;2
402;0;46;0;2;0;2
403;0;46;0;2;0;2
404;0;45;0;3;0;2
405;0;45;0;3;0;2
406;0;45;0;3;0;2
407;0;43;0;3;0;4
408;0;43;0;3;0;4
409;0;43;0;3;0;4
410;0;43;0;3;0;4
411;0;43;0;3;0;4
412;0;43;0;3;0;4
413;0;43;0;3;0;4
414;0;43;0;3;0;4
415;0;43;0;3;0;4
416;0;43;0;3;0;4
417;0;43;0;3;0;4
418;0;43;0;3;0;4
419;0;43;0;3;0;4
420;0;43;0;3;0;4
421;0;43;0;3;0;4
422;0;43;0;3;0;4
423;0;43;0;3;0;4
424;0;43;0;3;0;4
425;0;43;0;3;0;4
426;0;43;0;3;0;4
427;0;43;0;3;0;4
428;0;43;0;3;0;4
429;0;43;0;3;0;4
430;0;43;0;3;0;4
431;0;43;0;3;0;4
432;0;43;0;3;0;4
433;0;43;0;3;0;4
434;0;43;0;3;0;4
435;0;43;0;3;0;4
436;0;43;0;3;0;4
437;0;43;0;3;0;4
438;0;45;0;2;0;3
439;0;45;0;2;0;3
440;0;45;0;2;0;3
441;0;45;0;2;0;3
442;0;45;0;2;0;3
443;0;45;0;2;0;3
444;0;45;0;2;0;3
445;0;45;0;2;0;3
446;0;45;0;2;0;3
447;0;46;0;1;0;3
448;0;46;0;1;0;3
449;0;46;0;1;0;3
450;0;46;0;1;0;3
451;0;46;0;1;0;3
452;0;46;0;1;0;3
453;0;46;0;1;0;3
454;0;45;1;1;0;3
455;0;45;1;1;0;3
456;0;46;1;1;0;2
457;0;46;1;1;0;2
458;0;46;1;1;0;2
459;0;46;1;1;0;2
460;0;46;1;1;0;2
461;0;46;1;1;0;2
462;0;48;1;1;0;0
463;0;48;1;1;0;0
464;0;48;1;1;0;0
465;0;48;1;1;0;0
466;0;48;1;1;0;0
467;0;47;2;1;0;0
468;0;47;2;1;0;0
469;0;47;2;1;0;0
470;0;47;2;1;0;0
471;0;47;2;1;0;0
472;0;47;2;1;0;0
473;0;47;2;1;0;0
474;0;48;2;0;0;0
475;0;48;2;0;0;0
476;0;48;2;0;0;0
477;0;48;2;0;0;0
478;0;48;2;0;0;0
479;0;48;2;0;0;0
480;0;48;2;0;0;0
481;0;48;2;0;0;0
482;0;48;2;0;0;0
483;0;47;2;0;1;0
484;0;47;2;0;1;0
485;0;47;2;0;1;0
486;0;47;2;0;1;0
487;0;47;2;0;1;0
488;0;47;2;0;1;0
489;0;47;2;0;1;0
490;0;47;2;0;1;0
491;0;47;2;0;1;0
492;0;47;2;0;1;0
493;0;47;2;0;1;0
494;0;47;2;0;1;0
495;0;47;2;0;1;0
496;0;47;2;0;1;0
497;0;47;2;0;1;0
498;0;47;2;0;1;0
499;0;47;2;0;1;0
500;0;47;2;0;1;0
501;0;47;2;0;1;0
502;0;47;2;0;1;0
503;0;47;2;0;1;0
504;0;47;2;0;1;0
505;0;47;2;0;1;0
506;0;47;2;0;1;0
507;0;47;2;0;1;0
508;0;47;2;0;1;0
509;0;46;2;1;1;0
510;0;47;1;1;1;0
511;0;47;1;1;1;0
512;0;47;1;1;1;0
513;0;47;1;1;1;0
514;0;47;1;1;1;0
515;0;47;1;1;1;0
516;0;47;1;1;1;0
517;0;47;1;1;1;0
518;0;47;1;1;1;0
519;0;47;1;1;1;0
520;0;47;1;1;1;0
521;0;47;1;1;1;0
522;0;47;1;1;1;0
523;0;47;1;1;1;0
524;0;47;1;1;1;0
525;0;47;1;1;1;0
526;0;47;1;1;1;0
527;0;47;1;1;1;0
528;0;47;1;1;1;0
529;0;47;1;1;1;0
530;0;48;0;1;1;0
531;0;48;0;1;1;0
532;0;48;0;1;1;0
533;0;48;0;1;1;0
534;0;48;0;1;1;0
535;0;48;0;1;1;0
536;0;48;0;1;1;0
537;0;48;0;1;1;0
538;0;48;0;1;1;0
539;0;48;0;1;1;0
540;0;48;0;1;1;0
541;0;48;0;1;1;0
542;0;48;0;1;1;0
543;0;48;0;1;1;0
544;0;48;0;1;1;0
545;0;48;0;1;1;0
546;0;48;0;1;1;0
547;0;48;0;1;1;0
548;0;48;0;1;1;0
549;0;49;0;1;0;0
550;0;49;0;1;0;0
551;0;49;0;1;0;0
552;0;49;0;1;0;0
553;0;49;0;1;0;0
554;0;49;0;1;0;0
555;0;49;0;1;0;0
556;0;49;0;1;0;0
557;0;49;0;1;0;0
558;0;49;0;1;0;0
559;0;49;0;1;0;0
560;0;49;0;1;0;0
561;0;49;0;1;0;0
562;0;49;0;1;0;0
563;0;49;0;1;0;0
564;0;49;0;1;0;0
565;0;49;0;1;0;0
566;0;49;0;1;0;0
567;0;49;0;1;0;0
568;0;49;0;1;0;0
569;0;50;0;0;0;0
570;0;50;0;0;0;0
571;0;50;0;0;0;0
572;0;50;0;0;0;0
573;0;50;0;0;0;0
574;0;50;0;0;0;0
575;0;50;0;0;0;0
576;0;50;0;0;0;0
577;0;50;0;0;0;0
578;0;50;0;0;0;0
579;0;50;0;0;0;0
580;0;50;0;0;0;0
581;0;50;0;0;0;0
582;0;50;0;0;0;0
583;0;50;0;0;0;0
584;0;50;0;0;0;0
585;0;50;0;0;0;0
586;0;50;0;0;0;0
587;0;50;0;0;0;0
588;0;50;0;0;0;0
589;0;50;0;0;0;0
590;0;50;0;0;0;0
591;0;50;0;0;0;0
592;0;50;0;0;0;0
593;0;50;0;0;0;0
594;0;50;0;0;0;0
595;0;50;0;0;0;0
596;0;50;0;0;0;0
597;0;50;0;0;0;0
598;0;48;0;0;1;1
599;0;48;0;0;1;1
600;0;48;0;0;1;1
601;0;48;0;0;1;1
602;0;48;0;0;1;1
603;0;48;0;0;1;1
604;0;48;0;0;1;1
605;0;48;0;0;1;1
606;0;48;0;0;1;1
607;0;48;0;0;1;1
608;0;48;0;0;1;1
609;0;48;0;0;1;1
610;0;48;0;0;1;1
611;0;48;0;0;1;1
612;0;48;0;0;1;1
613;0;48;0;0;1;1
614;0;48;0;0;1;1
615;0;48;0;0;1;1
616;0;48;0;0;1;1
617;0;48;0;0;1;1
618;0;48;0;0;1;1
619;0;48;0;0;1;1
620;0;48;0;0;1;1
621;0;48;0;0;1;1
622;0;48;0;0;1;1
623;0;48;0;0;1;1
624;0;48;0;0;1;1
625;0;48;0;0;1;1
626;0;48;0;0;1;1
627;0;48;0;0;1;1
628;0;48;0;0;1;1
629;0;48;0;0;1;1
630;0;48;0;0;1;1
631;0;48;0;0;1;1
632;0;48;0;0;1;1
633;0;48;0;0;1;1
634;0;48;0;0;1;1
635;0;48;0;0;1;1
636;0;48;0;0;1;1
637;0;48;0;0;1;1
638;0;48;0;0;1;1
639;0;48;0;0;1;1
640;0;50;0;0;0;0
641;0;50;0;0;0;0
642;0;50;0;0;0;0
643;0;50;0;0;0;0
644;0;50;0;0;0;0
645;0;50;0;0;0;0
646;0;50;0;0;0;0
647;0;50;0;0;0;0
648;0;50;0;0;0;0
649;0;50;0;0;0;0
650;0;50;0;0;0;0
651;0;50;0;0;0;0
652;0;50;0;0;0;0
653;0;50;0;0;0;0
654;0;50;0;0;0;0
655;0;50;0;0;0;0
656;0;50;0;0;0;0
657;0;50;0;0;0;0
658;0;50;0;0;0;0
659;0;50;0;0;0;0
660;0;50;0;0;0;0
661;0;50;0;0;0;0
662;0;50;0;0;0;0
663;0;50;0;0;0;0
664;0;50;0;0;0;0
665;0;50;0;0;0;0
666;0;50;0;0;0;0
667;0;50;0;0;0;0
668;0;50;0;0;0;0
669;0;50;0;0;0;0
670;0;50;0;0;0;0
671;0;50;0;0;0;0
672;0;50;0;0;0;0
673;0;50;0;0;0;0
674;0;50;0;0;0;0
675;0;50;0;0;0;0
676;0;50;0;0;0;0
677;0;50;0;0;0;0
678;0;50;0;0;0;0
679;0;50;0;0;0;0
680;0;50;0;0;0;0
681;0;50;0;0;0;0
682;0;50;0;0;0;0
683;0;50;0;0;0;0
684;0;50;0;0;0;0
685;0;50;0;0;0;0
686;0;50;0;0;0;0
687;0;50;0;0;0;0
688;0;50;0;0;0;0
689;0;50;0;0;0;0
690;0;50;0;0;0;0
691;0;50;0;0;0;0
692;0;50;0;0;0;0
693;0;50;0;0;0;0
694;0;50;0;0;0;0
695;0;50;0;0;0;0
696;0;50;0;0;0;0
697;0;50;0;0;0;0
698;0;50;0;0;0;0
699;0;50;0;0;0;0
700;0;50;0;0;0;0
701;0;50;0;0;0;0
702;0;50;0;0;0;0
703;0;50;0;0;0;0
704;0;50;0;0;0;0
705;0;50;0;0;0;0
706;0;50;0;0;0;0
707;0;50;0;0;0;0
708;0;50;0;0;0;0
709;0;49;0;1;0;0
710;0;49;0;1;0;0
711;0;49;0;1;0;0
712;0;49;0;1;0;0
713;0;49;0;1;0;0
714;0;49;0;1;0;0
715;0;49;0;1;0;0
716;0;49;0;1;0;0
717;0;49;0;1;0;0
718;0;49;0;1;0;0
719;0;49;0;1;0;0
720;0;49;0;1;0;0
721;0;49;0;1;0;0
722;0;49;0;1;0;0
723;0;49;0;1;0;0
724;0;49;0;1;0;0
725;0;49;0;1;0;0
726;0;49;0;1;0;0
727;0;49;0;1;0;0
728;0;49;0;1;0;0
729;0;49;0;1;0;0
730;0;49;0;1;0;0
731;0;49;0;1;0;0
732;0;48;0;1;0;1
733;0;48;0;1;0;1
734;0;48;0;1;0;1
735;0;48;0;1;0;1
736;0;48;0;1;0;1
737;0;48;0;1;0;1
738;0;48;0;1;0;1
739;0;48;0;1;0;1
740;0;48;0;1;0;1
741;0;48;0;1;0;1
742;0;48;0;1;0;1
743;0;48;0;1;0;1
744;0;48;0;1;0;1
745;0;47;0;1;1;1
746;0;47;0;1;1;1
747;0;47;0;1;1;1
748;0;47;0;1;1;1
749;0;47;0;1;1;1
750;0;46;0;1;1;2
751;0;46;0;1;1;2
752;0;46;0;1;1;2
753;0;46;0;1;1;2
754;0;46;0;1;1;2
755;0;46;0;1;1;2
756;0;46;0;1;1;2
757;0;46;0;1;1;2
758;0;46;0;1;1;2
759;0;46;0;1;1;2
760;0;46;0;1;1;2
761;0;47;0;0;1;2
762;0;47;0;0;1;2
763;0;47;0;0;1;2
764;0;47;0;0;1;2
765;0;47;0;0;1;2
766;0;47;0;0;1;2
767;0;47;0;0;1;2
768;0;47;0;0;1;2
769;0;47;0;0;1;2
770;0;47;0;0;1;2
771;0;47;0;0;1;2
772;0;47;0;0;1;2
773;0;47;0;0;1;2
774;0;47;0;0;1;2
775;0;47;0;0;1;2
776;0;47;0;0;1;2
777;0;47;0;0;1;2
778;0;47;0;0;1;2
779;0;47;0;0;1;2
780;0;47;0;0;1;2
781;0;47;0;0;1;2
782;0;47;0;0;1;2
783;0;47;0;0;1;2
784;0;48;0;0;0;2
785;0;48;0;0;0;2
786;0;48;0;0;0;2
787;0;48;0;0;0;2
788;0;48;0;0;0;2
789;0;48;0;0;0;2
790;0;49;0;0;0;1
791;0;50;0;0;0;0
792;0;50;0;0;0;0
793;0;50;0;0;0;0
794;0;50;0;0;0;0
795;0;50;0;0;0;0
796;0;50;0;0;0;0
797;0;50;0;0;0;0
798;0;50;0;0;0;0
799;0;50;0;0;0;0
800;0;50;0;0;0;0
801;0;50;0;0;0;0
802;0;50;0;0;0;0
803;0;50;0;0;0;0
804;0;49;0;1;0;0
805;0;49;0;1;0;0
806;0;49;0;1;0;0
807;0;49;0;1;0;0
808;0;49;0;1;0;0
809;0;49;0;1;0;0
810;0;49;0;1;0;0
811;0;49;0;1;0;0
812;0;49;0;1;0;0
813;0;48;0;1;0;1
814;0;48;0;1;0;1
815;0;48;0;1;0;1
816;0;48;0;1;0;1
817;0;47;0;1;0;2
818;0;47;0;1;0;2
819;0;47;0;1;0;2
820;0;47;0;1;0;2
821;0;47;0;1;0;2
822;0;47;0;1;0;2
823;0;47;0;1;0;2
824;0;47;0;1;0;2
825;0;47;0;1;0;2
826;0;47;0;1;0;2
827;0;47;0;1;0;2
828;0;47;0;1;0;2
829;0;47;0;1;0;2
830;0;47;0;1;0;2
831;0;47;0;1;0;2
832;0;47;0;1;0;2
833;0;47;0;1;0;2
834;0;47;0;1;0;2
835;0;47;0;1;0;2
836;0;47;0;1;0;2
837;0;46;0;1;1;2
838;0;46;0;1;1;2
839;0;46;0;1;1;2
840;0;45;0;1;1;3
841;0;45;0;1;1;3
842;0;45;0;1;1;3
843;0;45;0;1;1;3
844;0;45;0;1;1;3
845;0;45;0;1;1;3
846;0;45;0;1;1;3
847;0;45;0;1;1;3
848;0;45;0;1;1;3
849;0;44;0;2;1;3
850;0;44;0;2;1;3
851;0;44;0;2;1;3
852;0;44;0;2;1;3
853;0;44;0;2;1;3
854;0;44;0;2;1;3
855;0;44;0;2;1;3
856;0;44;0;2;1;3
857;0;44;0;2;1;3
858;0;44;0;2;1;3
859;0;45;0;1;1;3
860;0;45;0;1;1;3
861;0;45;0;1;1;3
862;0;45;0;1;1;3
863;0;45;0;1;1;3
864;0;44;0;1;2;3
865;0;44;0;1;2;3
866;0;44;0;1;2;3
867;0;44;0;1;2;3
868;0;44;0;1;2;3
869;0;44;0;1;2;3
870;0;44;0;1;2;3
871;0;44;0;1;2;3
872;0;43;0;2;2;3
873;0;43;0;2;2;3
874;0;43;0;2;2;3
875;0;43;0;2;2;3
876;0;43;0;2;2;3
877;0;43;0;2;2;3
878;0;43;0;2;2;3
879;0;43;0;2;2;3
880;0;43;0;2;2;3
881;0;43;0;2;2;3
882;0;43;0;2;2;3
883;0;44;0;2;2;2
884;0;45;0;2;2;1
885;0;45;0;2;2;1
886;0;45;1;2;2;0
887;0;44;1;2;2;1
888;0;44;1;2;2;1
889;0;44;1;2;2;1
890;0;44;1;2;2;1
891;0;44;1;2;2;1
892;0;44;1;2;2;1
893;0;44;1;2;2;1
894;0;44;1;2;2;1
895;0;44;1;2;2;1
896;0;44;1;2;2;1
897;0;44;1;2;2;1
898;0;44;1;2;2;1
899;0;43;1;3;2;1
900;0;43;1;3;2;1
901;0;44;1;3;1;1
902;0;45;1;2;1;1
903;0;45;1;2;1;1
904;0;45;1;2;1;1
905;0;45;1;2;1;1
906;0;45;1;2;1;1
907;0;45;1;2;1;1
908;0;45;1;2;1;1
909;0;45;1;2;1;1
910;0;46;1;2;0;1
911;0;46;1;2;0;1
912;0;46;1;2;0;1
913;0;46;1;2;0;1
914;0;46;1;2;0;1
915;0;47;0;2;0;1
916;0;47;0;2;0;1
917;0;47;0;2;0;1
918;0;47;0;2;0;1
919;0;47;0;2;0;1
920;0;47;0;2;0;1
921;0;47;0;2;0;1
922;0;47;0;2;0;1
923;0;47;0;2;0;1
924;0;47;0;2;0;1
925;0;47;0;2;0;1
926;0;47;0;2;0;1
927;0;47;0;2;0;1
928;0;47;0;2;0;1
929;0;47;0;2;0;1
930;0;47;0;2;0;1
931;0;48;0;1;0;1
932;0;48;0;1;0;1
933;0;48;0;1;0;1
934;0;48;0;1;0;1
935;0;48;0;1;0;1
936;0;48;0;1;0;1
937;0;48;0;1;0;1
938;0;48;0;1;0;1
939;0;48;0;1;0;1
940;0;48;0;1;0;1
941;0;48;0;1;0;1
942;0;48;0;1;0;1
943;0;48;0;1;0;1
944;0;48;0;1;0;1
945;0;48;0;1;0;1
946;0;48;0;1;0;1
947;0;48;0;1;0;1
948;0;48;0;1;0;1
949;0;48;0;1;0;1
950;0;48;0;1;0;1
951;0;48;0;1;0;1
952;0;48;0;1;0;1
953;0;48;0;1;0;1
954;0;48;0;1;0;1
955;0;48;0;1;0;1
956;0;48;0;1;0;1
957;0;49;0;1;0;0
958;0;49;0;1;0;0
959;0;49;0;1;0;0
960;0;49;0;1;0;0
961;0;49;0;1;0;0
962;0;49;0;1;0;0
963;0;49;0;1;0;0
964;0;49;0;1;0;0
965;0;49;0;1;0;0
966;0;49;0;1;0;0
967;0;49;0;1;0;0
968;0;49;0;1;0;0
969;0;49;0;1;0;0
970;0;50;0;0;0;0
971;0;49;0;0;1;0
972;0;49;0;0;1;0
973;0;49;0;0;1;0
974;0;49;0;0;1;0
975;0;49;0;0;1;0
976;0;49;0;0;1;0
977;0;49;0;0;1;0
978;0;48;0;0;2;0
979;0;48;0;0;2;0
980;0;48;0;0;2;0
981;0;48;0;0;2;0
982;0;48;0;0;2;0
983;0;48;0;0;2;0
984;0;48;0;0;2;0
985;0;48;0;0;2;0
986;0;48;0;0;2;0
987;0;48;0;0;2;0
988;0;48;0;0;2;0
989;0;48;0;0;2;0
990;0;48;0;0;2;0
991;0;48;0;0;2;0
992;0;48;0;0;2;0
993;0;48;0;0;2;0
994;0;48;0;0;2;0
995;0;48;0;0;2;0
996;0;48;0;0;2;0
997;0;47;0;0;2;1
998;0;47;0;0;2;1
